index,prediction,anomaly_score,status,Temperature,Pressure,Current,Accelerometer1RMS,Volume Flow RateRMS,possible_reason,severity,recommended_action
17644,-1,-0.0374868989279927,Anomaly,86.8303,0.054711,2.33545,0.6530239999999999,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17645,-1,-0.0323204275441985,Anomaly,86.6392,0.054711,2.09119,0.649083,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17646,-1,-0.0599636403884024,Anomaly,86.9277,-0.2732159999999999,2.5742700000000003,0.6520520000000001,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17647,-1,-0.0616740199550566,Anomaly,86.6977,0.054711,1.03113,0.654678,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17648,-1,-0.0739690385936319,Anomaly,86.9089,-0.2732159999999999,2.53612,0.646834,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17649,-1,-0.0346676382065318,Anomaly,86.8564,0.054711,2.45311,0.655532,125.374,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17650,-1,-0.0100889924222676,Anomaly,86.8208,0.054711,2.37142,0.648867,125.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17651,-1,-0.0301587612208383,Anomaly,86.9191,0.054711,2.75171,0.650157,123.633,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17652,-1,-0.0169743329557724,Anomaly,86.7647,0.054711,2.4271700000000003,0.6482899999999999,124.374,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17653,-1,-0.0167266377477229,Anomaly,86.9353,0.054711,2.51528,0.652325,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17654,-1,-0.0269420837653154,Anomaly,86.9684,0.054711,2.43184,0.644965,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17655,-1,-0.0270525597137515,Anomaly,86.9387,0.382638,2.5160400000000003,0.6496310000000001,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17656,-1,-0.0352664297050359,Anomaly,86.8584,0.054711,2.64845,0.648325,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17657,-1,-0.0305848106288526,Anomaly,86.8405,0.382638,2.4637,0.645579,125.374,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17658,-1,-0.0191641362450146,Anomaly,86.9441,0.710565,2.48877,0.645706,125.316,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
17659,-1,-0.0400449425226021,Anomaly,86.9411,0.054711,2.63992,0.644821,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17660,-1,-0.0065828373133965,Anomaly,86.8471,0.054711,2.36104,0.645099,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17661,-1,-0.0175701798912759,Anomaly,87.18,0.054711,2.398,0.6462760000000001,125.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17662,-1,-0.0289907501044792,Anomaly,86.8099,-0.2732159999999999,2.6332,0.645263,124.633,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17663,-1,-0.051962605270353,Anomaly,87.0944,0.382638,3.00565,0.648452,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
17664,-1,-0.0437689916374298,Anomaly,86.9198,-0.601143,2.6633400000000003,0.648051,125.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17665,-1,-0.0350642999123871,Anomaly,87.001,0.382638,2.82843,0.64775,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17666,-1,-0.0505200333324363,Anomaly,86.9354,-0.2732159999999999,2.90354,0.6461640000000001,125.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17667,-1,-0.018697680283395,Anomaly,87.0859,0.054711,2.50308,0.652526,125.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17668,-1,-0.005135898592003,Anomaly,87.1749,0.054711,2.3317,0.649139,125.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17669,-1,-0.0467922816926551,Anomaly,86.993,0.382638,2.45601,0.648704,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17670,-1,-0.0340331256666199,Anomaly,87.1709,0.382638,2.32677,0.645116,125.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17671,-1,-0.0149563015041799,Anomaly,86.9809,0.054711,2.1569700000000003,0.6471859999999999,125.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17672,-1,-0.0152196902261744,Anomaly,87.0501,0.054711,2.63879,0.642713,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17673,-1,-0.0231301505924211,Anomaly,86.95299999999999,0.382638,2.20898,0.639443,125.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17674,-1,-0.0164140171402651,Anomaly,86.9604,0.382638,2.32937,0.6427350000000001,125.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17675,-1,-0.0196154481406629,Anomaly,86.5527,0.382638,2.75516,0.6436850000000001,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17676,-1,-0.0479858231765292,Anomaly,87.0228,-0.601143,2.2799400000000003,0.639336,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17677,-1,-0.0284705806148686,Anomaly,87.1475,-0.2732159999999999,2.31866,0.644184,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17678,-1,-0.0288999243959555,Anomaly,87.0294,-0.2732159999999999,2.28557,0.6415270000000001,125.374,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17679,-1,-0.0456021074907427,Anomaly,87.243,-0.2732159999999999,1.90583,0.647562,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17680,-1,-0.0531856772974967,Anomaly,86.6428,0.382638,2.30634,0.64261,125.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17681,-1,-0.0245306248393238,Anomaly,86.3041,0.382638,2.49798,0.643921,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17682,-1,-0.0273448813917303,Anomaly,86.5309,0.382638,2.76508,0.64653,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17683,-1,-0.0259312531932323,Anomaly,86.516,-0.2732159999999999,2.55349,0.648058,125.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17684,-1,-0.0438951961561674,Anomaly,86.6249,-0.2732159999999999,2.5641,0.643282,124.633,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17685,-1,-0.0240943151703697,Anomaly,86.3362,0.054711,2.76084,0.6473939999999999,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17686,-1,-0.03551806197327,Anomaly,86.8424,0.382638,2.62217,0.646329,125.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17687,-1,-0.0105910570234054,Anomaly,86.6635,0.054711,2.31173,0.648362,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17688,-1,-0.0638659922963389,Anomaly,86.91799999999999,0.382638,1.01313,0.643882,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17689,-1,-0.0503547086338873,Anomaly,86.3903,0.054711,2.95166,0.642587,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17690,-1,-0.0038360767882398,Anomaly,86.5654,0.054711,2.8372,0.642995,125.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17691,-1,-0.026987192324281,Anomaly,86.40700000000001,0.054711,3.25997,0.64508,124.633,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
17692,-1,-0.0294929972035092,Anomaly,86.5366,0.054711,2.77246,0.6388,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17693,-1,-0.0242994958910535,Anomaly,86.4839,0.710565,2.59682,0.64226,125.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
17694,-1,-0.0420519752962504,Anomaly,86.4048,0.382638,2.49615,0.638921,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17695,-1,-0.0183744844538531,Anomaly,86.3412,0.382638,2.52721,0.639004,125.374,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17696,-1,-0.0233879304484952,Anomaly,86.3233,0.382638,1.3516,0.6400560000000001,125.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17697,-1,-0.0308322625350957,Anomaly,86.4984,0.054711,2.94863,0.640629,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17698,-1,-0.0203734719576144,Anomaly,86.1818,0.382638,2.52308,0.63974,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17699,-1,-0.030023960803853,Anomaly,86.6677,0.382638,1.74508,0.643162,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17700,-1,-0.0208734579491041,Anomaly,86.4358,0.382638,2.43752,0.644729,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17701,-1,-0.0189087925193497,Anomaly,86.4309,0.382638,2.54767,0.645518,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17702,-1,-0.0339569435250953,Anomaly,86.4392,0.382638,2.68507,0.643677,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17703,-1,-0.0353224127931038,Anomaly,86.5178,0.054711,2.35953,0.649541,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17704,-1,-0.0498655030526991,Anomaly,86.4389,-0.2732159999999999,2.52827,0.6397430000000001,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17705,-1,-0.033778552333914,Anomaly,86.2551,-0.2732159999999999,2.75367,0.651526,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17706,-1,-0.0638560607485292,Anomaly,86.5037,-0.601143,3.03862,0.6453270000000001,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
17707,-1,-0.0337253814736082,Anomaly,86.1839,0.054711,2.14621,0.642892,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17708,-1,-0.0119545877170963,Anomaly,86.3389,0.054711,2.6854400000000003,0.64399,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17709,-1,-0.0013081626615332,Anomaly,86.3977,0.054711,2.5194,0.642352,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17710,-1,-0.0191273243476367,Anomaly,86.5109,0.054711,3.20971,0.638346,125.686,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
17711,-1,-0.0171626957781199,Anomaly,86.2267,0.382638,2.40663,0.639916,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17712,-1,-0.0255477364416175,Anomaly,86.1203,-0.2732159999999999,2.2501900000000004,0.63918,125.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17713,-1,-0.0160854460642484,Anomaly,86.3297,-0.2732159999999999,2.47196,0.640035,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17714,-1,-0.0325866528919908,Anomaly,86.9015,-0.2732159999999999,2.80136,0.63743,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17715,-1,-0.0240028197965633,Anomaly,86.2213,0.054711,2.31737,0.64085,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17717,-1,-0.0263043501878628,Anomaly,86.5459,0.382638,2.28349,0.6451359999999999,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17718,-1,-0.0143733599748226,Anomaly,86.3196,0.054711,2.64767,0.641944,125.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17720,-1,-0.0043386661429952,Anomaly,86.7539,0.054711,1.72163,0.64278,125.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17721,-1,-0.0056695349859036,Anomaly,86.8079,0.054711,1.75249,0.6500100000000001,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17722,-1,-0.0506295065988717,Anomaly,86.789,0.710565,2.70742,0.636955,125.316,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
17723,-1,-0.0626131353371719,Anomaly,86.8221,0.054711,1.7268599999999998,0.6511140000000001,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17724,-1,-0.0460941506076287,Anomaly,86.5526,-0.2732159999999999,1.6441,0.6427229999999999,125.374,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17725,-1,-0.0208346587357652,Anomaly,86.8168,0.054711,2.70902,0.643451,125.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17726,-1,-0.0311012183662872,Anomaly,86.8431,0.382638,1.66633,0.644644,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17727,-1,-0.0103932006744891,Anomaly,86.8163,0.382638,2.57576,0.641145,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17728,-1,-0.0145197310851465,Anomaly,86.5166,0.382638,2.79193,0.645252,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17729,-1,-0.0449477506439536,Anomaly,86.6848,-0.2732159999999999,1.99317,0.644792,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17730,-1,-0.0395899613450885,Anomaly,86.8759,-0.2732159999999999,2.42185,0.641841,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17731,-1,-0.0495585838786853,Anomaly,86.7617,0.054711,1.29621,0.641645,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17732,-1,-0.0255943362406716,Anomaly,86.7568,0.054711,2.32707,0.640727,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17733,-1,-0.0038297447980325,Anomaly,86.8496,0.382638,2.5256,0.6418729999999999,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17735,-1,-0.0311812307361925,Anomaly,86.8423,0.054711,1.84519,0.64046,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17736,-1,-0.0223159149385511,Anomaly,86.8904,0.382638,2.18244,0.6420359999999999,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17737,-1,-0.0257137878635256,Anomaly,86.9211,0.382638,1.62742,0.63688,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17738,-1,-0.0319712254125453,Anomaly,86.8496,0.054711,1.95591,0.639848,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17739,-1,-0.0281230205785094,Anomaly,86.7397,0.382638,1.88385,0.6426350000000001,124.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17740,-1,-0.008780798910366,Anomaly,86.7156,0.054711,1.69097,0.641463,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17741,-1,-0.036569602864949,Anomaly,86.7747,-0.2732159999999999,3.01519,0.643726,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
17742,-1,-0.0203109720528053,Anomaly,86.98,0.054711,3.16716,0.638841,124.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
17743,-1,-0.0251346478894003,Anomaly,86.8205,-0.2732159999999999,2.57179,0.642795,123.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17744,-1,-0.0479550847285148,Anomaly,87.0292,-0.2732159999999999,1.82961,0.629447,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17745,-1,-0.016593930923586,Anomaly,86.8268,0.054711,2.68149,0.6289819999999999,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17746,-1,-0.0351965871738982,Anomaly,87.0448,-0.2732159999999999,1.96498,0.6355109999999999,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17747,-1,-0.0383347151334283,Anomaly,86.8566,0.382638,1.97764,0.639893,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17748,-1,-0.0127740753921726,Anomaly,86.9494,0.054711,2.27034,0.6415,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17749,-1,-0.0522123108639517,Anomaly,86.7923,-0.2732159999999999,1.94501,0.646825,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17750,-1,-0.0263702801202078,Anomaly,86.8204,0.054711,2.11438,0.638196,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17751,-1,-0.0097377759314171,Anomaly,86.8484,0.054711,1.80429,0.647183,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17752,-1,-0.0172608817151465,Anomaly,86.7875,0.054711,2.75231,0.6405569999999999,124.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17753,-1,-0.04122727061834,Anomaly,86.8755,-0.601143,2.71498,0.644213,124.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17754,-1,-0.0500362432579696,Anomaly,86.948,0.054711,3.2018,0.637554,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
17755,-1,-0.0266158374171853,Anomaly,86.931,0.054711,3.11565,0.641281,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
17756,-1,-0.0286758936161496,Anomaly,86.8941,0.382638,2.76962,0.638961,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17759,-1,-0.015014797735944,Anomaly,86.81200000000001,0.382638,2.67257,0.6409229999999999,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17760,-1,-0.0208766700954755,Anomaly,87.0704,0.382638,2.70712,0.640389,123.633,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17761,-1,-0.0255456728752339,Anomaly,86.8413,0.382638,2.58821,0.641271,124.374,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17762,-1,-0.011599314400678,Anomaly,86.9996,0.054711,2.13407,0.641785,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17763,-1,-0.0313027091693332,Anomaly,87.1374,-0.2732159999999999,2.57995,0.645537,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17764,-1,-0.0112916892128833,Anomaly,87.0617,0.054711,2.04245,0.644213,125.374,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17765,-1,-0.0112382602457171,Anomaly,86.7929,0.054711,1.7357599999999995,0.643995,125.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17766,-1,-0.0166085136310079,Anomaly,87.0729,0.054711,2.99481,0.646065,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17767,-1,-0.007264616025761,Anomaly,86.6294,0.054711,2.768,0.6450819999999999,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17768,-1,-0.0338342538570818,Anomaly,87.1892,0.710565,2.77955,0.6472600000000001,125.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
17769,-1,-0.0355209972141878,Anomaly,86.2665,0.382638,2.78208,0.6516569999999999,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17770,-1,-0.0497924420805406,Anomaly,86.3846,-0.2732159999999999,2.75703,0.64067,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17771,-1,-0.0265666650089748,Anomaly,86.4107,0.054711,2.03295,0.650146,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17772,-1,-0.0271299292735474,Anomaly,87.0566,0.054711,2.74067,0.645792,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17773,-1,-0.0270320377772509,Anomaly,86.5934,0.054711,1.56745,0.647679,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17774,-1,-0.0141511775094805,Anomaly,86.3585,0.054711,2.57442,0.64571,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17776,-1,-0.0108867744300852,Anomaly,86.4525,0.054711,2.57793,0.642192,125.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17777,-1,-0.0532923740164084,Anomaly,86.8592,-0.2732159999999999,2.57956,0.65145,124.633,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17778,-1,-0.0561437144867563,Anomaly,86.4956,0.710565,2.8063700000000003,0.6389859999999999,124.686,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
17779,-1,-0.0377538243701183,Anomaly,86.2144,0.710565,2.3181700000000003,0.647856,125.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
17780,-1,-0.0454486213645545,Anomaly,86.6612,0.382638,2.5253400000000004,0.644533,124.316,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17781,-1,-0.0548847124912106,Anomaly,86.2785,0.054711,1.1675799999999998,0.640446,124.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17782,-1,-0.0216712569242858,Anomaly,86.3991,0.054711,2.1569700000000003,0.6433300000000001,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17783,-1,-0.0232923648000706,Anomaly,86.7423,0.382638,2.01969,0.643468,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17784,-1,-0.020655997167037,Anomaly,86.3442,-0.2732159999999999,2.43577,0.643009,125.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17785,-1,-0.0447959248950583,Anomaly,86.2022,0.054711,1.83887,0.640951,124.632,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17786,-1,-0.0415761191313444,Anomaly,86.3732,0.382638,1.82495,0.6411819999999999,124.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17787,-1,-0.0353229612514299,Anomaly,86.3446,0.054711,3.06913,0.643493,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
17788,-1,-0.0271580603049382,Anomaly,86.4213,0.054711,1.7492299999999998,0.6445310000000001,124.315,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17789,-1,-0.015534613505164,Anomaly,86.3349,0.054711,2.56853,0.644566,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17790,-1,-0.0459562130381512,Anomaly,86.3517,0.382638,1.52929,0.649772,124.315,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17791,-1,-0.0418580454231302,Anomaly,86.4296,-0.2732159999999999,2.83913,0.647491,124.686,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17792,-1,-0.0043986361834628,Anomaly,86.2518,0.054711,2.78812,0.647145,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17793,-1,-0.0298244497174893,Anomaly,86.2486,0.382638,1.82505,0.653411,125.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17794,-1,-0.0222395507799747,Anomaly,86.3542,0.382638,2.04568,0.647734,124.315,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
17795,-1,-0.0088637880284213,Anomaly,86.3293,0.382638,2.28195,0.64684,124.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
